speedKMH,currentTime,throttle,brake,clutch
175.884,1:03:429,0,1,1
175.16,1:03:435,0,1,1
174.286,1:03:450,0,1,1
173.619,1:03:459,0,1,1
172.911,1:03:465,0,1,1
171.844,1:03:480,0,1,1
170.92,1:03:489,0,1,1
169.954,1:03:495,0,1,1
168.972,1:03:510,0,1,1
167.652,1:03:519,0,1,1
166.658,1:03:525,0,1,1
165.204,1:03:540,0,1,1
163.977,1:03:546,0,1,1
162.794,1:03:555,0,1,1
161.418,1:03:570,0,1,1
160.446,1:03:579,0,1,1
159.16,1:03:585,0,1,1
158.158,1:03:603,0,1,1
157.141,1:03:609,0,1,1
156.16,1:03:618,0,1,1
154.997,1:03:624,0,1,1
154.303,1:03:642,0,1,1
153.792,1:03:648,0,1,1
153.177,1:03:657,0,1,1
152.63,1:03:672,0,1,1
151.848,1:03:681,0,1,1
150.949,1:03:687,0,1,1
149.703,1:03:696,0,1,1
148.763,1:03:705,0,1,1
147.505,1:03:720,0,1,1
146.565,1:03:729,0,1,1
145.668,1:03:738,0,1,1
144.59,1:03:744,0,1,1
143.915,1:03:762,0,1,1
143.389,1:03:768,0,1,1
142.633,1:03:777,0,1,1
141.724,1:03:786,0,1,1
140.469,1:03:801,0,1,1
139.596,1:03:810,0,1,1
138.763,1:03:819,0,1,1
137.898,1:03:828,0,1,1
136.676,1:03:837,0,1,1
135.787,1:03:852,0,1,1
134.988,1:03:861,0,1,1
134.15,1:03:870,0,1,1
133.695,1:03:876,0,1,1
133.169,1:03:885,0,1,1
132.907,1:03:894,0,1,1
132.147,1:03:909,0,1,1
131.04,1:03:918,0,1,1
130.164,1:03:927,0,1,1
129.294,1:03:936,0,1,1
128.426,1:03:945,0,1,1
127.266,1:03:963,0,1,1
126.444,1:03:969,0,1,1
125.696,1:03:978,0,1,1
125.031,1:03:987,0,1,1
124.127,1:03:996,0,1,1
123.032,1:04:014,0,1,1
122.199,1:04:020,0,1,1
121.402,1:04:026,0,1,1
120.622,1:04:035,0,1,1
119.551,1:04:053,0,1,1
118.71,1:04:059,0,1,1
117.594,1:04:068,0,1,1
116.811,1:04:077,0,1,1
116.114,1:04:086,0,1,1
115.53,1:04:101,0,1,1
114.877,1:04:110,0,1,1
114.383,1:04:119,0,1,1
113.878,1:04:125,0,1,1
113.032,1:04:140,0,1,1
112.331,1:04:149,0,1,1
111.626,1:04:161,0,1,1
110.935,1:04:170,0,1,1
110.017,1:04:176,0,1,1
109.334,1:04:191,0,1,1
108.463,1:04:197,0,1,1
107.856,1:04:212,0,1,1
107.298,1:04:218,0,1,1
106.629,1:04:227,0,1,1
106.188,1:04:239,0,1,1
105.718,1:04:248,0,1,1
104.899,1:04:260,0,1,1
104.137,1:04:269,0,1,1
103.352,1:04:275,0,1,1
102.342,1:04:290,0,1,1
101.539,1:04:296,0,1,1
100.64,1:04:311,0,1,1
99.671,1:04:317,0,1,1
98.325,1:04:326,0,1,1
97.308,1:04:338,0,1,1
95.979,1:04:347,0,1,1
95.035,1:04:359,0,1,1
94.165,1:04:368,0,1,1
93.144,1:04:383,0,1,1
92.477,1:04:389,0,1,1
91.891,1:04:395,0,1,1
91.226,1:04:410,0,1,1
90.8,1:04:416,0,1,1
90.428,1:04:431,0,1,1
90.091,1:04:437,0,1,1
89.664,1:04:446,0,1,1
89.315,1:04:458,0,1,1
88.937,1:04:467,0,1,1
88.383,1:04:482,0,1,1
87.935,1:04:488,0,1,1
87.3,1:04:494,0,1,1
86.807,1:04:509,0,1,1
86.143,1:04:515,0,1,1
85.646,1:04:530,0,1,1
85.101,1:04:536,0,1,1
84.278,1:04:551,0,1,1
83.666,1:04:557,0,1,1
82.982,1:04:566,0,1,1
82.256,1:04:578,0,1,1
81.271,1:04:587,0,1,1
80.519,1:04:599,0,1,1
79.741,1:04:608,0,1,1
78.657,1:04:620,0,1,1
77.821,1:04:626,0,1,1
76.703,1:04:641,0,1,1
75.877,1:04:647,0,1,1
75.071,1:04:662,0,1,1
74.293,1:04:668,0,1,1
73.317,1:04:677,0,1,1
72.634,1:04:689,0,1,1
71.992,1:04:695,0,1,1
71.197,1:04:710,0,1,1
70.64,1:04:716,0,1,1
70.114,1:04:731,0,1,1
69.451,1:04:737,0,1,1
68.976,1:04:749,0,1,1
68.366,1:04:758,0,1,1
67.922,1:04:770,0,1,1
67.483,1:04:779,0,1,1
67.047,1:04:785,0,1,1
66.468,1:04:797,0,1,1
66.037,1:04:806,0,1,1
65.602,1:04:818,0,1,1
65.007,1:04:824,0,1,1
64.55,1:04:839,0,1,1
64.079,1:04:845,0,1,1
63.429,1:04:860,0,1,1
62.929,1:04:866,0,1,1
62.42,1:04:881,0,1,1
61.725,1:04:887,0,1,1
61.194,1:04:899,0,1,1
60.656,1:04:908,0,1,1
59.93,1:04:920,0,1,1
59.378,1:04:926,0,1,1
58.643,1:04:941,0,1,1
58.093,1:04:947,0,1,1
57.542,1:04:962,0,1,1
56.992,1:04:968,0,1,1
56.262,1:04:974,0,1,1
55.715,1:04:989,0,1,1
55.166,1:04:995,0,1,1
54.433,1:05:010,0,1,1
53.883,1:05:022,0,1,1
53.334,1:05:028,0,1,1
52.604,1:05:037,0,1,1
52.058,1:05:049,0,1,1
51.33,1:05:055,0,1,1
50.785,1:05:070,0,1,1
50.242,1:05:076,0,1,1
49.7,1:05:091,0,1,1
48.982,1:05:097,0,1,1
48.447,1:05:109,0,1,1
47.915,1:05:118,0,1,1
47.209,1:05:130,0,1,1
46.685,1:05:136,0,1,1
45.99,1:05:151,0,1,1
45.472,1:05:157,0,1,1
44.958,1:05:172,0,1,1
44.447,1:05:178,0,1,1
43.771,1:05:190,0,1,1
43.269,1:05:199,0,1,1
42.77,1:05:211,0,1,1
42.109,1:05:217,0,1,1
41.618,1:05:232,0,1,1
40.969,1:05:238,0,1,1
40.486,1:05:253,0,1,1
40.007,1:05:259,0,1,1
39.531,1:05:265,0,1,1
38.901,1:05:280,0,1,1
38.433,1:05:292,0,1,1
37.966,1:05:298,0,1,1
37.349,1:05:307,0,1,1
36.889,1:05:319,0,1,1
36.432,1:05:325,0,1,1
35.978,1:05:340,0,1,1
35.377,1:05:346,0,1,1
34.928,1:05:361,0,1,1
34.332,1:05:367,0,1,1
33.888,1:05:379,0,1,1
33.445,1:05:388,0,1,1
32.856,1:05:400,0,1,1
32.418,1:05:406,0,1,1
31.981,1:05:421,0,1,1
31.399,1:05:427,0,1,1
30.962,1:05:442,0,1,1
30.525,1:05:448,0,1,1
29.945,1:05:460,0,1,1
29.511,1:05:469,0,1,1
29.079,1:05:481,0,1,1
28.504,1:05:487,0,1,1
28.075,1:05:496,0,1,1
27.647,1:05:508,0,1,1
27.08,1:05:523,0,1,1
26.656,1:05:529,0,1,1
26.093,1:05:541,0,1,1
25.671,1:05:550,0,1,1
25.249,1:05:556,0,1,1
24.827,1:05:568,0,1,1
24.265,1:05:577,0,1,1
23.843,1:05:589,0,1,1
23.422,1:05:595,0,1,1
22.861,1:05:610,0,1,1
22.439,1:05:616,0,1,1
22.019,1:05:631,0,1,1
21.459,1:05:637,0,1,1
21.041,1:05:649,0,1,1
20.622,1:05:658,0,1,1
20.205,1:05:670,0,1,1
19.651,1:05:676,0,1,1
19.237,1:05:691,0,1,1
18.687,1:05:697,0,1,1
18.276,1:05:712,0,1,1
17.866,1:05:718,0,1,1
17.32,1:05:730,0,1,1
16.913,1:05:739,0,1,1
16.37,1:05:751,0,1,1
16.1,1:05:757,0,1,1
15.56,1:05:772,0,1,1
15.157,1:05:778,0,1,1
14.621,1:05:793,0,1,1
14.221,1:05:799,0,1,1
13.689,1:05:811,0,1,1
13.292,1:05:820,0,1,1
12.895,1:05:826,0,1,1
12.5,1:05:838,0,1,1
11.974,1:05:844,0,1,1
11.58,1:05:859,0,1,1
11.187,1:05:865,0,1,1
10.665,1:05:880,0,1,1
10.274,1:05:886,0,1,1
9.884,1:05:898,0,1,1
9.366,1:05:907,0,1,1
8.979,1:05:919,0,1,1
8.589,1:05:925,0,1,1
8.07,1:05:940,0,1,1
7.811,1:05:946,0,1,1
7.294,1:05:961,0,1,1
6.78,1:05:967,0,1,1
6.396,1:05:979,0,1,1
6.013,1:05:988,0,1,1
5.503,1:05:997,0,1,1
5.122,1:06:006,0,1,1
4.742,1:06:021,0,1,1
4.363,1:06:027,0,1,1
3.861,1:06:039,0,1,1
3.486,1:06:045,0,1,1
2.988,1:06:060,0,1,1
2.739,1:06:066,0,1,1
2.241,1:06:081,0,1,1
1.745,1:06:087,0,1,1
1.372,1:06:099,0,1,1
1,1:06:108,0,1,1
0.628,1:06:117,0,1,1
0.132,1:06:126,0,1,1
0.241,1:06:141,0,1,1
0.614,1:06:144,0,1,1
1.113,1:06:162,0,1,1
1.487,1:06:165,0,1,1
1.862,1:06:180,0,1,1
2.239,1:06:186,0,1,1
2.735,1:06:201,0,1,1
2.66,1:06:207,0,1,1
2.259,1:06:219,0,1,1
1.857,1:06:228,0,1,1
1.471,1:06:240,0,1,1
0.988,1:06:246,0,1,1
0.645,1:06:261,0,1,1
0.205,1:06:267,0,1,1
0.174,1:06:282,0,1,1
0.628,1:06:285,0,1,1
0.989,1:06:300,0,1,1
1.355,1:06:306,0,1,1
1.656,1:06:321,0,1,1
1.627,1:06:327,0,1,1
1.289,1:06:342,0,1,1
0.916,1:06:348,0,1,1
0.423,1:06:360,0,1,1
0.056,1:06:369,0,1,1
0.337,1:06:381,0,1,1
0.153,1:06:387,0,1,1
0.108,1:06:402,0,1,1
0.078,1:06:405,0,1,1
0.045,1:06:420,0,1,1
0.034,1:06:429,0,1,1
0.022,1:06:441,0,1,1
0.023,1:06:447,0,1,1
0.027,1:06:459,0,1,1
0.033,1:06:468,0,1,1
0.038,1:06:480,0,1,1
0.042,1:06:489,0,1,1
0.045,1:06:501,0,1,1
0.048,1:06:507,0,1,1
0.05,1:06:522,0,1,1
0.052,1:06:528,0,1,1
0.053,1:06:534,0,1,1
0.055,1:06:549,0,1,1
0.055,1:06:558,0,1,1
0.056,1:06:570,0,1,1
0.057,1:06:579,0,1,1
0.057,1:06:585,0,1,1
0.058,1:06:597,0,1,1
0.058,1:06:606,0,1,1
0.058,1:06:621,0,1,1
0.059,1:06:630,0,1,1
0.059,1:06:636,0,1,1
0.058,1:06:651,0,1,1
0.059,1:06:657,0,1,1
0.059,1:06:672,0,1,1
0.059,1:06:678,0,1,1
0.059,1:06:687,0,1,1
0.059,1:06:702,0,1,1
0.059,1:06:708,0,1,1
0.059,1:06:723,0,1,1
0.06,1:06:729,0,1,1
0.06,1:06:741,0,1,1
0.06,1:06:747,0,1,1
0.059,1:06:756,0,1,1
0.059,1:06:768,0,1,1
0.06,1:06:783,0,1,1
0.06,1:06:789,0,1,1
0.06,1:06:798,0,1,1
0.06,1:06:810,0,1,1
0.06,1:06:819,0,1,1
0.06,1:06:831,0,1,1
0.06,1:06:837,0,1,1
0.06,1:06:846,0,1,1
0.06,1:06:858,0,1,1
0.06,1:06:873,0,1,1
0.06,1:06:879,0,1,1
0.06,1:06:885,0,1,1
0.06,1:06:897,0,1,1
0.06,1:06:912,0,1,1
0.06,1:06:918,0,1,1
0.061,1:06:927,0,1,1
0.06,1:06:939,0,1,1
0.06,1:06:945,0,1,1
0.061,1:06:960,0,1,1
0.06,1:06:966,0,1,1
0.06,1:06:978,0,1,1
0.061,1:06:984,0,1,1
0.061,1:06:999,0,1,1
0.061,1:07:011,0,1,1
0.061,1:07:020,0,1,1
0.06,1:07:026,0,1,1
0.06,1:07:038,0,1,1
0.06,1:07:047,0,1,1
0.06,1:07:059,0,1,1
0.06,1:07:065,0,1,1
0.06,1:07:080,0,1,1
0.06,1:07:092,0,1,1
0.06,1:07:098,0,1,1
0.06,1:07:107,0,1,1
0.06,1:07:119,0,1,1
0.06,1:07:125,0,1,1
0.06,1:07:140,0,1,1
0.06,1:07:146,0,1,1
0.06,1:07:161,0,1,1
0.059,1:07:167,0,1,1
0.059,1:07:179,0,1,1
0.06,1:07:188,0,1,1
0.059,1:07:200,0,1,1
0.06,1:07:209,0,1,1
0.06,1:07:221,0,1,1
0.06,1:07:227,0,1,1
0.06,1:07:242,0,1,1
0.06,1:07:245,0,1,1
0.06,1:07:254,0,1,1
0.06,1:07:269,0,1,1
0.06,1:07:281,0,1,1
0.06,1:07:290,0,1,1
0.06,1:07:296,0,1,1
0.06,1:07:308,0,1,1
0.061,1:07:323,0,1,1
0.06,1:07:329,0,1,1
0.06,1:07:335,0,1,1
0.06,1:07:350,0,1,1
0.061,1:07:362,0,1,1
0.06,1:07:371,0,1,1
0.06,1:07:377,0,1,1
0.06,1:07:389,0,1,1
0.06,1:07:398,0,1,1
0.06,1:07:410,0,1,1
0.06,1:07:416,0,1,1
0.06,1:07:431,0,1,1
0.06,1:07:437,0,1,1
0.06,1:07:452,0,1,1
0.06,1:07:458,0,1,1
0.06,1:07:470,0,1,1
0.06,1:07:479,0,1,1
0.06,1:07:491,0,1,1
0.06,1:07:497,0,1,1
0.06,1:07:512,0,1,1
0.06,1:07:518,0,1,1
0.06,1:07:533,0,1,1
0.06,1:07:539,0,1,1
0.061,1:07:551,0,1,1
0.061,1:07:560,0,1,1
0.06,1:07:566,0,1,1
0.06,1:07:578,0,1,1
0.06,1:07:587,0,1,1
